Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodygt;1073972333391-01;505795;invoiced;GTQ;572;572;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076003526437-01;506507;invoiced;GTQ;205;205;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074091701224-01;505807;invoiced;GTQ;224;224;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074110045504-01;505817;invoiced;GTQ;224;224;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076000210724-01;506515;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074111635956-01;505823;invoiced;GTQ;224;224;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076000658114-01;506523;invoiced;GTQ;983;983;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002300636-01;506487;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074120493421-01;505835;invoiced;GTQ;452;452;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074132753884-01;505839;invoiced;GTQ;398;398;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076000798211-01;506531;invoiced;GTQ;360;360;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074130175612-01;505843;invoiced;GTQ;1154;1154;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076000754304-01;506529;invoiced;GTQ;532;532;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074162302628-01;505865;invoiced;GTQ;224;224;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076023354480-01;506645;invoiced;GTQ;292;292;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076020507503-01;506661;invoiced;GTQ;746;746;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074151048804-01;505859;invoiced;GTQ;776;776;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076020827269-01;506677;invoiced;GTQ;532;532;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074171512842-01;505873;invoiced;GTQ;224;224;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074192420896-01;505891;invoiced;GTQ;408;408;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076021003567-01;506681;invoiced;GTQ;210;210;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076020714878-01;506671;invoiced;GTQ;442;442;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074211730481-01;505941;invoiced;GTQ;592;592;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076033303087-01;506749;invoiced;GTQ;664;664;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074212224259-01;505915;invoiced;GTQ;600;600;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076022468323-01;506623;invoiced;GTQ;322;322;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074210587529-01;505929;invoiced;GTQ;592;592;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076020672744-01;506667;invoiced;GTQ;644;644;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074401968715-01;506023;invoiced;GTQ;304;304;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076021265089-01;506687;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074311479693-01;505969;invoiced;GTQ;568;568;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012225749-01;506551;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074443136394-01;506049;invoiced;GTQ;304;304;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074442963183-01;506047;invoiced;GTQ;806;806;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002033319-01;506481;invoiced;GTQ;359;359;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074370765508-01;506011;invoiced;GTQ;773;773;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002581190-01;506489;invoiced;GTQ;634;634;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074540191100-01;506053;invoiced;GTQ;304;304;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002883966-01;506499;invoiced;GTQ;140;140;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076003355650-01;506503;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074571287036-01;506067;invoiced;GTQ;536;536;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002666861-01;506495;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074600351770-01;506085;invoiced;GTQ;304;304;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074600567573-01;506087;invoiced;GTQ;1145;1145;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076003197264-01;506501;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076010888706-01;506601;invoiced;GTQ;372;372;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074640638819-01;506113;invoiced;GTQ;304;304;2020-11-07;2020-11-07;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076022425021-01;506619;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074621999265-01;506095;invoiced;GTQ;304;304;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074640431991-01;506111;invoiced;GTQ;568;568;2020-11-07;2020-11-07;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012323384-01;506553;invoiced;GTQ;976;976;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074110981658-01;505821;invoiced;GTQ;548;548;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012411645-01;506555;invoiced;GTQ;312;312;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012466096-01;506557;invoiced;GTQ;350;350;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074112330825-01;505815;invoiced;GTQ;224;224;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074130945794-01;505845;invoiced;GTQ;1344;1344;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076013154841-01;506575;invoiced;GTQ;532;532;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074120311697-01;505831;invoiced;GTQ;592;592;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076010316274-01;506589;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074140523302-01;505851;invoiced;GTQ;572;572;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076013242182-01;506579;invoiced;GTQ;490;490;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012687550-01;506569;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074191015265-01;505907;invoiced;GTQ;190;190;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074202774985-01;505913;invoiced;GTQ;576;576;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076001019297-01;506537;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076251379643-01;507491;handling;GTQ;490;490;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074303264755-01;505959;invoiced;GTQ;460;460;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074310565481-01;505965;invoiced;GTQ;304;304;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012481989-01;506559;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074312057907-01;505963;invoiced;GTQ;403;403;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076110239145-01;507263;invoiced;GTQ;292;292;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074340259316-01;505977;invoiced;GTQ;304;304;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076110946361-01;507281;invoiced;GTQ;200;200;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076110815036-01;507279;invoiced;GTQ;240;240;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074340619317-01;505979;invoiced;GTQ;304;304;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074351257902-01;505985;invoiced;GTQ;1106;1106;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076123188643-01;507321;invoiced;GTQ;342;342;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074311296917-01;505967;invoiced;GTQ;568;568;2020-11-05;2020-11-05;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076130088257-01;507371;invoiced;GTQ;1153;1153;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076120500126-01;507339;invoiced;GTQ;579;579;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074553575083-01;506055;invoiced;GTQ;568;568;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076122947842-01;507317;invoiced;GTQ;482;482;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074572620928-01;506063;invoiced;GTQ;752;752;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074641383675-01;506115;invoiced;GTQ;401;401;2020-11-07;2020-11-07;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076122896007-01;507315;invoiced;GTQ;362;362;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074571736907-01;506069;invoiced;GTQ;304;304;2020-11-06;2020-11-06;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080536495-01;507097;invoiced;GTQ;396;396;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076043254539-01;506829;invoiced;GTQ;342;342;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076092473024-01;507133;invoiced;GTQ;342;342;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080643638-01;507101;invoiced;GTQ;350;350;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076042791884-01;506823;invoiced;GTQ;644;644;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080581820-01;507099;invoiced;GTQ;332;332;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076043079720-01;506825;invoiced;GTQ;639;639;2020-11-12;2020-11-12;False;True;False;False;False;False;;;;;;B2B / Other Channels
bathbodygt;1076040742950-01;506853;invoiced;GTQ;251;251;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080903945-01;507105;invoiced;GTQ;342;342;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080905007-01;507107;invoiced;GTQ;542;542;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076040181640-01;506847;invoiced;GTQ;340;340;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076081030453-01;507113;invoiced;GTQ;352;352;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076040113625-01;506845;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076091972844-01;507129;invoiced;GTQ;532;532;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076051845331-01;506869;invoiced;GTQ;322;322;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076070839204-01;507061;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076091806348-01;507125;invoiced;GTQ;260;260;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076090352453-01;507145;invoiced;GTQ;664;664;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076070829268-01;507059;invoiced;GTQ;342;342;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076090385093-01;507147;invoiced;GTQ;1086;1086;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076070331271-01;507051;invoiced;GTQ;441;441;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076090491421-01;507153;invoiced;GTQ;664;664;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076082827807-01;507081;invoiced;GTQ;1034;1034;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076082710926-01;507079;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076090995439-01;507157;invoiced;GTQ;594;594;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076103119601-01;507183;invoiced;GTQ;542;542;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076083501256-01;507089;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076080303461-01;507093;invoiced;GTQ;190;190;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076103088388-01;507181;invoiced;GTQ;532;532;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075991019355-01;506463;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076091697141-01;507171;invoiced;GTQ;386;386;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076102643084-01;507179;invoiced;GTQ;322;322;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076060175185-01;506993;invoiced;GTQ;322;322;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076113064096-01;507231;invoiced;GTQ;160;160;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076060011357-01;506989;invoiced;GTQ;532;532;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076101603110-01;507217;invoiced;GTQ;420;420;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076072320134-01;507019;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076112754733-01;507229;invoiced;GTQ;340;340;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076071841910-01;507011;invoiced;GTQ;629;629;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076060517115-01;506997;invoiced;GTQ;544;544;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076110142898-01;507257;invoiced;GTQ;300;300;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076050950659-01;506935;invoiced;GTQ;834;834;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076110210664-01;507261;invoiced;GTQ;1228;1228;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076051664943-01;506945;invoiced;GTQ;361;361;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076113259706-01;507235;invoiced;GTQ;790;790;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076062154786-01;506957;invoiced;GTQ;360;360;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076113327153-01;507237;invoiced;GTQ;542;542;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076062499279-01;506965;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076113485465-01;507245;invoiced;GTQ;614;614;2020-11-13;2020-11-13;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073373534890-01;505533;invoiced;GTQ;388;388;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076062768169-01;506971;invoiced;GTQ;322;322;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073450313123-01;505589;invoiced;GTQ;473;473;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075990846381-01;506455;invoiced;GTQ;342;342;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075990812832-01;506451;invoiced;GTQ;372;372;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073440924003-01;505571;invoiced;GTQ;224;224;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075980244344-01;506379;invoiced;GTQ;490;490;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073450639552-01;505591;invoiced;GTQ;1108;1108;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076013229395-01;506577;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073420580254-01;505551;invoiced;GTQ;224;224;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073420583451-01;505553;invoiced;GTQ;354;354;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076012540339-01;506563;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075990854693-01;506459;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073451006207-01;505593;invoiced;GTQ;224;224;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075991573359-01;506475;invoiced;GTQ;317;317;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073402372934-01;505543;invoiced;GTQ;504;504;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073442757266-01;505563;invoiced;GTQ;562;562;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075991312082-01;506467;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073392109589-01;505539;invoiced;GTQ;582;582;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002620627-01;506493;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073451667621-01;505599;invoiced;GTQ;920;920;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075992800832-01;506421;invoiced;GTQ;160;160;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1075992724569-01;506419;invoiced;GTQ;170;170;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073452647026-01;505579;invoiced;GTQ;224;224;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073451651739-01;505597;invoiced;GTQ;388;388;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076043333097-01;506833;invoiced;GTQ;372;372;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073452329322-01;505577;invoiced;GTQ;760;760;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076043470953-01;506841;invoiced;GTQ;312;312;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073462962939-01;505603;invoiced;GTQ;799;799;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076031968306-01;506701;invoiced;GTQ;624;624;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076021515502-01;506693;invoiced;GTQ;350;350;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073470848717-01;505609;invoiced;GTQ;224;224;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073382397919-01;505537;invoiced;GTQ;235;235;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076033125815-01;506743;invoiced;GTQ;342;342;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076033275114-01;506747;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;True;False;False;False;False;;;;;;B2B / Other Channels
bathbodygt;1073373358943-01;505531;invoiced;GTQ;755;755;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076052250334-01;506885;invoiced;GTQ;190;190;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073461871825-01;505601;invoiced;GTQ;1511;1511;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073483287156-01;505615;invoiced;GTQ;668;668;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076052345771-01;506889;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076053018770-01;506897;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073213112168-01;505495;invoiced;GTQ;312;312;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073262507906-01;505509;invoiced;GTQ;736;736;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076050503662-01;506929;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076053448407-01;506919;invoiced;GTQ;542;542;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073261988472-01;505507;invoiced;GTQ;450;450;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076050088994-01;506923;invoiced;GTQ;342;342;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073271344806-01;505513;invoiced;GTQ;336;336;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073231210485-01;505503;invoiced;GTQ;408;408;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076050386175-01;506927;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076031418435-01;506799;invoiced;GTQ;200;200;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073273422188-01;505511;invoiced;GTQ;286;286;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076030582336-01;506783;invoiced;GTQ;317;317;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073721316312-01;505687;invoiced;GTQ;562;562;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076030512670-01;506777;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073741889653-01;505691;invoiced;GTQ;392;392;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076031528433-01;506803;invoiced;GTQ;604;604;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073400382460-01;505545;invoiced;GTQ;408;408;2020-11-01;2020-11-01;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076031602331-01;506807;invoiced;GTQ;352;352;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073492203767-01;505619;invoiced;GTQ;392;392;2020-11-02;2020-11-02;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073900371916-01;505729;invoiced;GTQ;224;224;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076041891699-01;506813;invoiced;GTQ;380;380;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073892693598-01;505719;invoiced;GTQ;473;473;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076502898275-01;507864;canceled;GTQ;312;312;2020-11-14;2020-11-14;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076001355007-01;506541;invoiced;GTQ;332;332;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073941008492-01;505783;invoiced;GTQ;592;592;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1076002253126-01;506485;invoiced;GTQ;540;540;2020-11-12;2020-11-12;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073942883861-01;505781;invoiced;GTQ;1569;1569;2020-11-04;2020-11-04;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073910583114-01;505745;invoiced;GTQ;224;224;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1074900099682-01;506185;invoiced;GTQ;304;304;2020-11-08;2020-11-08;False;False;False;False;False;True;;;;;;B2C
bathbodygt;1073862710688-01;505709;invoiced;GTQ;224;224;2020-11-03;2020-11-03;False;False;False;False;False;True;;;;;;B2C
