Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbody;1105972834982-01;546407;invoiced;USD;96.77;96,77;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105961735471-01;546399;invoiced;USD;198.57;198,57;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105972123921-01;546401;invoiced;USD;134.22;134,22;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105980339833-01;546415;invoiced;USD;43.92;43,92;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1106002346731-01;546425;invoiced;USD;30.54;30,54;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105990219770-01;546423;invoiced;USD;68.26;68,26;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105951349458-01;546387;invoiced;USD;49.8;49,8;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1105951154256-01;546385;invoiced;USD;22.99;22,99;2021-01-25;2021-01-25;False;False;False;False;False;True;;;;;;B2C
bathbody;1106020158964-01;546459;invoiced;USD;63.39;63,39;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106020054449-01;546457;invoiced;USD;52.58;52,58;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106031077145-01;546479;invoiced;USD;44.35;44,35;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106021628370-01;546463;invoiced;USD;62.64;62,64;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106021720634-01;546465;invoiced;USD;120.63;120,63;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106031009602-01;546477;invoiced;USD;46.27;46,27;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106033297232-01;546473;invoiced;USD;78.9;78,9;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106040316905-01;546491;invoiced;USD;34.07;34,07;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1106042006195-01;546483;invoiced;USD;51.23;51,23;2021-01-26;2021-01-26;False;False;False;False;False;True;;;;;;B2C
bathbody;1103970762547-01;545093;invoiced;USD;43.8;43,8;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1104021039500-01;545145;invoiced;USD;22.94;22,94;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
bathbody;1104021005866-01;545143;invoiced;USD;14.92;14,92;2021-01-17;2021-01-17;False;False;False;False;False;True;;;;;;B2C
